price,country,rating,reviews,Region,skills_list,level,categories,skills_list_standardization,Extracted_Skills_from_description_list
10,Sri Lanka,0.0,0,Asia,"['Adobe', 'IllustratorAdobe', 'PhotoshopBrandingLogo', 'Design']",0,['Graphic Design'],"['Adobe', 'Illustrator', 'Adobe', 'Photoshop', 'Branding', 'Logo', 'Design']","[' logo', ' Logo', 'Graphic', ' Designer', ' work', ' Professional', ' designs', ' Client', ' custom', ' working', ' Designs']"
6,Bangladesh,0.0,0,Asia,"['Adobe', 'PhotoshopBook', 'Cover', 'DesignCovers &', 'PackagingGraphic', 'Design']",0,['Graphic Design'],"['Adobe', 'Photoshop', 'Book', 'Cover', 'Design', 'Covers', 'Packaging', 'Graphic', 'Design']","[' designs', ' design', 'graphic', ' designer', ' professional']"
8,Ukraine,0.0,0,Europe,"['C#', 'ProgrammingJavaMongoDBNode.jsUnity']",0,['Programming'],"['Programming', 'Java', 'Mongo', 'Node', 'js', 'Unity']","[' app', ' software', ' experience', 'years', ' years']"
25,India,0.0,0,Asia,"['Adobe', 'XDApp', 'DesignBlog', 'DesignBootstrapCSS']",0,"['Content Writing', 'Graphic Design']","['Adobe', 'App', 'Design', 'Blog', 'Design', 'Bootstrap']","[' Web', ' experience', ' social', ' web', ' project', ' digital', ' expertise', ' solutions', ' Using', ' designs', ' website', ' Adobe', ' Website', ' years', ' mobile', ' clients', 'professional', ' WordPress', ' Design', ' design', ' working', ' user', ' Development', ' creating', ' Services', ' Mobile', ' business']"
30,Yemen,0.0,0,Asia,"['3D', 'Animation3D', 'Rendering3D', 'Rigging3D', 'VisualizationAdvertisement', 'Design']",0,['Graphic Design'],"['Animation', 'Rendering', 'Rigging', 'Visualization', 'Advertisement', 'Design']","[' logo', 'content', ' content', ' digital', ' Custom', ' Professional']"
7,United Arab Emirates,0.0,0,Middle East & North Africa,"['Customer', 'SupportData', 'EntryEmail', 'HandlingExcelGeneral', 'Office']",0,['Finance'],"['Customer', 'Support', 'Data', 'Entry', 'Email', 'Handling', 'Excel', 'General', 'Office']","[' Web', ' services', ' High', ' Data', ' using', ' Quality', ' Social', ' experience', 'years', ' design', ' Management', ' client']"
10,Bangladesh,0.0,0,Asia,"['Banner', 'DesignBusiness', 'Card', 'DesignFashion', 'DesignGraphic', 'Design']",0,['Graphic Design'],"['Banner', 'Design', 'Business', 'Card', 'Design', 'Fashion', 'Design', 'Graphic', 'Design']","[' marketing', ' social', 'designs']"
2,Nepal,0.0,0,Asia,"['3D', 'Drafting3D', 'Logo3D', 'Model', 'Maker3D', 'Modelling3ds', 'Max']",0,['Graphic Design'],"['Drafting', 'Logo', 'Model', 'Maker', 'Modelling', 'ds', 'Max']","[' development', 'working', ' time', ' years', ' working', ' project']"
7,Bangladesh,0.0,0,Asia,"['3D', 'AnimationAdobe', 'InDesignAdvertisement', 'DesignBanner', 'Design']",0,['Graphic Design'],"['Animation', 'Adobe', 'In', 'Design', 'Advertisement', 'Design', 'Banner', 'Design']","[' logo', ' clients', ' creating', ' working', ' services', ' help', ' Using', ' designs', ' time', ' Design', ' experience', ' marketing', ' years', ' web', 'graphic', ' designer', ' business']"
20,Pakistan,0.0,0,Asia,"['CSSGraphic', 'DesignHTMLHTML5JavaScript']",0,"['Graphic Design', 'Programming']","['Graphic', 'Design', 'Java', 'Script']","[' developer', ' expertise', 'web', ' using', ' designs', ' React', ' working', ' web']"
55,United States,0.0,0,North America,"['.NETAPIArtificial', 'IntelligenceBlockchainC', 'Programming']",3,['Other'],"['Artificial', 'Intelligence', 'Blockchain', 'Programming']","['skills', ' projects', ' solutions', ' social', ' web']"
5,Pakistan,0.0,0,Asia,"['AmazonAmazon', 'Listings', 'OptimizationBusiness', 'Card', 'DesigneBay']",0,['Other'],"['Amazon', 'Amazon', 'Listings', 'Optimization', 'Business', 'Card', 'Designe', 'Bay']","[' designs', ' Professional', 'designs']"
10,Pakistan,0.0,0,Asia,"['Adobe', 'PhotoshopBanner', 'DesignBusiness', 'Card', 'DesignFlyer', 'Design']",0,['Graphic Design'],"['Adobe', 'Photoshop', 'Banner', 'Design', 'Business', 'Card', 'Design', 'Flyer', 'Design']","[' graphic', ' software', ' experience', ' design', 'graphic', ' designer']"
15,Italy,0.0,0,Europe,"['Article', 'WritingBlogContent', 'CreationContent', 'WritingCopywriting']",0,['Content Writing'],"['Article', 'Writing', 'Blog', 'Content', 'Creation', 'Content', 'Writing', 'Copywriting']","['designer', ' years']"
30,Nigeria,0.0,0,Other,"['Article', 'RewritingArticle', 'WritingBlogBusiness', 'WritingCartography &', 'Maps']",0,['Content Writing'],"['Article', 'Rewriting', 'Article', 'Writing', 'Blog', 'Business', 'Writing', 'Cartography', 'Maps']","[' help', ' working', 'data']"
5,Bangladesh,0.0,0,Asia,"['Banner', 'DesignBusiness', 'Card', 'DesignFlyer', 'DesignGraphic', 'Design']",0,['Graphic Design'],"['Banner', 'Design', 'Business', 'Card', 'Design', 'Flyer', 'Design', 'Graphic', 'Design']","['Graphic', ' business', ' creating', ' Designer', ' designs', ' experience', ' social', ' Work', ' years', ' Adobe', ' client', ' professional', ' Expert']"
22,Turkey,0.0,0,Asia,"['2D', 'Drawing3D', 'ModellingAdobe', 'PhotoshopArchitectureAutoCAD', 'Architecture']",0,"['Graphic Design', 'Programming']","['Drawing', 'Modelling', 'Adobe', 'Photoshop', 'Architecture', 'Auto', 'Architecture']",['']
5,Dominican Republic,0.0,0,North America,"['Call', 'CenterCustomer', 'ServiceData', 'EntryEmail', 'HandlingEnglish (US)', 'Translator']",0,['Translation'],"['Call', 'Center', 'Customer', 'Service', 'Data', 'Entry', 'Email', 'Handling', 'English', 'Translator']","[' management', ' expertise', ' skills', ' using', 'Data', ' time', ' client']"
10,United States,0.0,0,North America,"['English (US)', 'TranslatorFreelanceHTMLMySQLNetwork', 'Administration']",0,['Translation'],"['English', 'Translator', 'Freelance', 'My', 'Network', 'Administration']","['design', ' data', ' using', ' custom', ' design', ' applications']"
4,Peru,0.0,0,South America,"['AndroidContent', 'CreationContent', 'WritingCreative', 'WritingEditing']",0,['Content Writing'],"['Android', 'Content', 'Creation', 'Content', 'Writing', 'Creative', 'Writing', 'Editing']",['']
5,Bangladesh,0.0,0,Asia,"['Adobe', 'PhotoshopBanner', 'DesignBusiness', 'Card', 'DesignCorporate', 'Identity']",0,['Graphic Design'],"['Adobe', 'Photoshop', 'Banner', 'Design', 'Business', 'Card', 'Design', 'Corporate', 'Identity']","[' Business', ' using', ' Adobe', ' years', 'graphic', ' designer']"
15,Bangladesh,0.0,0,Asia,['BootstrapCSSeCommerceHTML5JavaScript'],0,['Programming'],"['Bootstrap', 'Se', 'Commerce', 'Java', 'Script']","[' Web', ' Solutions', ' experience', ' web', ' designs', ' website', ' SERVICES', ' Website', ' years', ' Quality', ' SEO', ' High', ' Google', 'Web', ' Design', ' Wordpress', ' Development', ' services', ' Mobile', ' Content']"
40,Kazakhstan,0.0,0,Asia,"['3D', 'Animation3D', 'Architecture3D', 'Design3D', 'Drafting3D', 'Model', 'Maker']",0,"['Programming', 'Graphic Design']","['Animation', 'Architecture', 'Design', 'Drafting', 'Model', 'Maker']","[' using', ' work', ' experience', ' design', 'years', ' professional']"
20,Bangladesh,0.0,0,Asia,"['Adobe', 'IllustratorBusiness', 'Card', 'DesignFlyer', 'DesignGraphic', 'Design']",0,['Graphic Design'],"['Adobe', 'Illustrator', 'Business', 'Card', 'Design', 'Flyer', 'Design', 'Graphic', 'Design']","[' services', ' Business', ' graphic', ' Design', ' expert', ' design', 'graphic', ' Designs']"
5,Pakistan,0.0,0,Asia,"['Adobe', 'PhotoshopAdvertisement', 'DesignBanner', 'DesignBrochure', 'Design']",0,['Graphic Design'],"['Adobe', 'Photoshop', 'Advertisement', 'Design', 'Banner', 'Design', 'Brochure', 'Design']","[' logo', ' creating', ' solutions', ' expertise', ' help', ' designs', ' custom', ' design', 'graphic', ' user', ' designer', ' WordPress']"
25,Brazil,0.0,0,South America,"['AngularJSCSS3Express', 'JSFigmaFrontend', 'Development']",0,['Other'],"['Angular', 'Express', 'Figma', 'Frontend', 'Development']","[' SEO', ' services', ' experience', 'years', ' development', ' applications']"
40,Kazakhstan,0.0,0,Asia,"['3D', 'Animation3D', 'Architecture3D', 'Design3D', 'Drafting3D', 'Model', 'Maker']",0,"['Programming', 'Graphic Design']","['Animation', 'Architecture', 'Design', 'Drafting', 'Model', 'Maker']","[' using', ' work', ' experience', ' design', 'years', ' professional']"
20,Bangladesh,0.0,0,Asia,"['Adobe', 'IllustratorBusiness', 'Card', 'DesignFlyer', 'DesignGraphic', 'Design']",0,['Graphic Design'],"['Adobe', 'Illustrator', 'Business', 'Card', 'Design', 'Flyer', 'Design', 'Graphic', 'Design']","[' services', ' Business', ' graphic', ' Design', ' expert', ' design', 'graphic', ' Designs']"
20,Bangladesh,0.0,0,Asia,"['AndroidAndroid', 'App', 'DevelopmentApp', 'Store', 'OptimizationChatGPT']",0,['Other'],"['Android', 'Android', 'App', 'Development', 'App', 'Store', 'Optimization', 'Chat']","[' Web', ' Development', ' quality', ' services', 'help', ' development', ' PHP', ' business']"
20,Pakistan,0.0,0,Asia,"['Business', 'Card', 'DesignCard', 'DesignIcon', 'DesignInstagramLogo', 'Design']",0,['Graphic Design'],"['Business', 'Card', 'Design', 'Card', 'Design', 'Icon', 'Design', 'Instagram', 'Logo', 'Design']","[' designs', ' quality', ' Content', 'expertise']"
10,Bangladesh,0.0,0,Asia,"['Adobe', 'LightroomCopy', 'TypingData', 'EntryFront-end', 'DesignGraphic', 'Design']",0,['Graphic Design'],"['Adobe', 'Lightroom', 'Copy', 'Typing', 'Data', 'Entry', 'Front', 'end', 'Design', 'Graphic', 'Design']","['graphic', ' design']"
20,Sri Lanka,0.0,0,Asia,"['Advertisement', 'DesignBanner', 'DesignBrochure', 'DesignC', 'Programming']",0,['Graphic Design'],"['Advertisement', 'Design', 'Banner', 'Design', 'Brochure', 'Design', 'Programming']","[' help', ' work', ' years', ' working', 'graphic']"
12,Vietnam,0.0,0,Asia,"['Local', 'JobAdministrative', 'SupportBusiness', 'AnalysisBuyer', 'Sourcing']",0,['Other'],"['Local', 'Job', 'Administrative', 'Support', 'Business', 'Analysis', 'Buyer', 'Sourcing']","[' time', 'work']"
50,Mexico,0.0,0,North America,"['Blog', 'InstallContent', 'WritingHTML5iPhoneLinux']",0,['Content Writing'],"['Blog', 'Install', 'Content', 'Writing', 'i', 'Phone', 'Linux']",['']
10,India,0.0,0,Asia,"['AI', 'Content', 'WritingAI', 'Text-to-speechAI', 'WritingArticle', 'WritingC++', 'Programming']",0,['Content Writing'],"['Content', 'Writing', 'Text', 'to', 'speech', 'Writing', 'Article', 'Writing', 'Programming']","[' clients', 'creating', ' solutions', ' expertise']"
15,India,0.0,0,Asia,"['Copy', 'TypingCopywriting']",0,['Content Writing'],"['Copy', 'Typing', 'Copywriting']","[' Digital', ' logo', ' content', ' services', ' expertise', ' creating', ' solutions', ' help', ' WordPress', ' work', ' graphic', 'Marketing', ' website', ' social', ' design', ' marketing', ' Marketing']"
20,Sri Lanka,0.0,0,Asia,"['Advertisement', 'DesignBanner', 'DesignBrochure', 'DesignC', 'Programming']",0,['Graphic Design'],"['Advertisement', 'Design', 'Banner', 'Design', 'Brochure', 'Design', 'Programming']","[' help', ' work', ' years', ' working', 'graphic']"
20,Pakistan,0.0,0,Asia,"['Business', 'Card', 'DesignCard', 'DesignIcon', 'DesignInstagramLogo', 'Design']",0,['Graphic Design'],"['Business', 'Card', 'Design', 'Card', 'Design', 'Icon', 'Design', 'Instagram', 'Logo', 'Design']","[' designs', ' quality', ' Content', 'expertise']"
10,Bangladesh,0.0,0,Asia,"['Adobe', 'LightroomCopy', 'TypingData', 'EntryFront-end', 'DesignGraphic', 'Design']",0,['Graphic Design'],"['Adobe', 'Lightroom', 'Copy', 'Typing', 'Data', 'Entry', 'Front', 'end', 'Design', 'Graphic', 'Design']","['graphic', ' design']"
12,Vietnam,0.0,0,Asia,"['Local', 'JobAdministrative', 'SupportBusiness', 'AnalysisBuyer', 'Sourcing']",0,['Other'],"['Local', 'Job', 'Administrative', 'Support', 'Business', 'Analysis', 'Buyer', 'Sourcing']","[' time', 'work']"
50,Mexico,0.0,0,North America,"['Blog', 'InstallContent', 'WritingHTML5iPhoneLinux']",0,['Content Writing'],"['Blog', 'Install', 'Content', 'Writing', 'i', 'Phone', 'Linux']",['']
3,Pakistan,0.0,0,Asia,"['Copy', 'TypingData', 'EntryExcelMicrosoft', 'OfficePDF']",0,['Finance'],"['Copy', 'Typing', 'Data', 'Entry', 'Excel', 'Microsoft', 'Office']","[' creating', ' digital', ' Solutions', ' Data', ' data', ' help', 'Data', ' work', ' Google', ' expert', ' experience', ' Work', ' years', ' business', ' Expert']"
10,Bangladesh,0.0,0,Asia,"['Banner', 'DesignBook', 'Cover', 'DesignBrochure', 'DesignBusiness', 'Card', 'Design']",0,['Graphic Design'],"['Banner', 'Design', 'Book', 'Cover', 'Design', 'Brochure', 'Design', 'Business', 'Card', 'Design']","[' Digital', ' Logo', 'Professional', ' creating', ' Business', ' Designer', ' Custom', ' help', ' graphic', ' Design', ' designs', ' Graphic', ' Social', ' client', ' experience', ' Website', ' years', ' designer']"
15,India,0.0,0,Asia,['DjangoFlutterHTMLHTML5JavaScript'],0,['Programming'],"['Django', 'Flutter', 'Java', 'Script']","[' using', 'Web', ' Developer', ' experience', ' years']"
10,Bangladesh,0.0,0,Asia,"['Adobe', 'IllustratorAdobe', 'PhotoshopBanner', 'DesignCovers &', 'Packaging']",0,['Graphic Design'],"['Adobe', 'Illustrator', 'Adobe', 'Photoshop', 'Banner', 'Design', 'Covers', 'Packaging']","[' Web', ' Logo', ' projects', ' data', ' Design', 'expertise']"
10,Pakistan,0.0,0,Asia,"['Brochure', 'DesignBusiness', 'Card', 'DesignCovers &', 'PackagingFlyer', 'Design']",0,['Graphic Design'],"['Brochure', 'Design', 'Business', 'Card', 'Design', 'Covers', 'Packaging', 'Flyer', 'Design']","[' digital', ' graphic', ' designs', ' design', 'graphic', ' designer']"
50,Bangladesh,0.0,0,Asia,"['Adobe', 'PhotoshopInfographicsLogo', 'DesignMotion', 'GraphicsPresentations']",0,['Graphic Design'],"['Adobe', 'Photoshop', 'Infographics', 'Logo', 'Design', 'Motion', 'Graphics', 'Presentations']","[' work', ' graphic', ' adobe', ' design', ' working', 'graphic']"
29,Ukraine,0.0,0,Europe,"['AndroidBlockchainFlutterFull', 'Stack', 'DevelopmentJavaScript']",0,['Programming'],"['Android', 'Blockchain', 'Flutter', 'Full', 'Stack', 'Development', 'Java', 'Script']","[' developer', 'developer', ' software', ' development', ' mobile']"
15,Bangladesh,0.0,0,Asia,"['2D', 'Drawing3D', 'CAD3D', 'DraftingAutoCADAutodesk', 'Fusion 360']",0,['Other'],"['Drawing', 'Drafting', 'Auto', 'Autodesk', 'Fusion']","[' solutions', ' expertise', ' projects', ' Data', ' help', ' skills', ' work', ' Professional', ' designs', 'Design', ' software', ' experience', ' design', ' Expertise', ' client', ' Expert']"
10,Panama,0.0,0,North America,"['After', 'EffectsGraphic', 'DesignLogo', 'DesignPhotoshop', 'DesignVideo', 'Editing']",0,['Graphic Design'],"['After', 'Effects', 'Graphic', 'Design', 'Logo', 'Design', 'Photoshop', 'Design', 'Video', 'Editing']","[' content', ' skills', 'Logo', ' social']"
11,India,0.0,0,Asia,"['Adobe', 'LightroomAfter', 'EffectsCanvaData', 'AnalyticsData', 'Cleansing']",0,['Other'],"['Adobe', 'Lightroom', 'After', 'Effects', 'Canva', 'Data', 'Analytics', 'Data', 'Cleansing']","[' data', 'graphic', ' content', ' project']"
15,Bangladesh,0.0,0,Asia,"['Bengali', 'TranslatorEnglish (UK)', 'TranslatorEnglish (US)', 'Translator']",0,['Translation'],"['Bengali', 'Translator', 'English', 'Translator', 'English', 'Translator']",['']
32,Indonesia,0.0,0,Asia,"['ActingArticle', 'WritingAudio', 'ProductionCommunicationsContent', 'Creation']",0,['Content Writing'],"['Acting', 'Article', 'Writing', 'Audio', 'Production', 'Communications', 'Content', 'Creation']","[' skills', ' work', 'skills']"
11,India,0.0,0,Asia,"['Adobe', 'LightroomAfter', 'EffectsCanvaData', 'AnalyticsData', 'Cleansing']",0,['Other'],"['Adobe', 'Lightroom', 'After', 'Effects', 'Canva', 'Data', 'Analytics', 'Data', 'Cleansing']","[' data', 'graphic', ' content', ' project']"
10,Pakistan,0.0,0,Asia,"['Amazon', 'Web', 'ServicesCodingData', 'AnnotatingData', 'CleansingData', 'Delivery']",0,['Web Development'],"['Amazon', 'Web', 'Services', 'Coding', 'Data', 'Annotating', 'Data', 'Cleansing', 'Data', 'Delivery']","[' Web', 'Expert', ' projects', ' Data', ' data', ' using', ' Using', ' website', ' experience', ' years']"
15,Vietnam,0.0,0,Asia,"['AutoCADContent', 'WritingCopy', 'TypingCopywritingFacebook', 'Ads']",0,['Content Writing'],"['Auto', 'Content', 'Writing', 'Copy', 'Typing', 'Copywriting', 'Facebook', 'Ads']","['WordPress', ' developer', ' WordPress']"
15,Mexico,0.0,0,North America,"['Customer', 'SupportEnglish (US)', 'TranslatorHTMLHTML5Mathematics']",0,['Translation'],"['Customer', 'Support', 'English', 'Translator', 'Mathematics']","['web', ' web']"
30,Italy,0.0,0,Europe,"['2D', 'AnimationAnimationArticle', 'WritingContent', 'WritingData', 'Entry']",0,['Content Writing'],"['Animation', 'Animation', 'Article', 'Writing', 'Content', 'Writing', 'Data', 'Entry']","[' adobe', ' Graphic', 'skills']"
3,India,0.0,0,Asia,"['Backend', 'DevelopmentCSSFrontend', 'DevelopmentFull', 'Stack', 'Development']",0,['Other'],"['Backend', 'Development', 'Frontend', 'Development', 'Full', 'Stack', 'Development']","[' user', ' quality', ' creating', ' expertise', ' solutions', ' projects', 'web', ' working', ' work', ' experience', ' web', ' applications', ' client']"
13,Bangladesh,0.0,0,Asia,"['Adobe', 'InDesignAdvertisement', 'DesignBanner', 'DesignBook', 'Cover', 'Design']",0,['Graphic Design'],"['Adobe', 'In', 'Design', 'Advertisement', 'Design', 'Banner', 'Design', 'Book', 'Cover', 'Design']","[' logo', ' Business', 'professional', ' Projects', ' graphic', ' time', ' experience', ' years', ' designer']"
10,Panama,0.0,0,North America,"['After', 'EffectsGraphic', 'DesignLogo', 'DesignPhotoshop', 'DesignVideo', 'Editing']",0,['Graphic Design'],"['After', 'Effects', 'Graphic', 'Design', 'Logo', 'Design', 'Photoshop', 'Design', 'Video', 'Editing']","[' content', ' skills', 'Logo', ' social']"
32,Indonesia,0.0,0,Asia,"['ActingArticle', 'WritingAudio', 'ProductionCommunicationsContent', 'Creation']",0,['Content Writing'],"['Acting', 'Article', 'Writing', 'Audio', 'Production', 'Communications', 'Content', 'Creation']","[' skills', ' work', 'skills']"
15,Bangladesh,0.0,0,Asia,"['Bengali', 'TranslatorEnglish (UK)', 'TranslatorEnglish (US)', 'Translator']",0,['Translation'],"['Bengali', 'Translator', 'English', 'Translator', 'English', 'Translator']",['']
15,Mexico,0.0,0,North America,"['Customer', 'SupportEnglish (US)', 'TranslatorHTMLHTML5Mathematics']",0,['Translation'],"['Customer', 'Support', 'English', 'Translator', 'Mathematics']","['web', ' web']"
32,Indonesia,0.0,0,Asia,"['ActingArticle', 'WritingAudio', 'ProductionCommunicationsContent', 'Creation']",0,['Content Writing'],"['Acting', 'Article', 'Writing', 'Audio', 'Production', 'Communications', 'Content', 'Creation']","[' skills', ' work', 'skills']"
