Name,Title,Location,Profile Link,Rating,Price,Degree
Dr. Shafaat R.,"Physician Internal Medicine, Writer of Systematic review, Meta-analysis, reviews, statistics, and AI use.",Pakistan,,,USD 15/hr,N/A
Dr. Paola Q.,"Freelance Researcher, biostadistics and Scientific content creator with more than 10 years of experience",Spain,,,USD 50/hr,N/A
Dr. Javid A.,Structural and Earthquake Engineering Expert: Proficient in Probabilistic Modeling and Civil Eng with Machine Learning,Germany,,,USD 30/hr,N/A
Dr. Goodluck O.,"Geomechanics, groundwater-hydrology, fractured-rock modeling. Fracture-based continuum specialist. C++ Python developer",United States,,,USD 100/hr,N/A
Dr. Adam K.,Cognitive Neuroscientist with Specialty in Learning and Memory | Expert Data Analyst in Python and R,United States,,,USD 40/hr,N/A
Dr. Benjamin C.,Data Scientist & RWE Researcher | Expert in R & SQL,United States,,,USD 100/hr,N/A
Dr. Dana T.,Pharmacist & Stem Cell Biologist | Ph.D. in Biomedical Sciences,Sweden,,,USD 30/hr,N/A
Dr. Mandar M.,Research Scientist/Expert in Natural Product-Based Drug Discovery/10+ years experience in herbal analytical development,India,,,USD 8/hr,N/A
Dr. Rajat S.,Expert Academic Writer | Academic Editor | Researcher | Editor and Proofreader,Italy,,,USD 30/hr,N/A
Dr. Leena P.,Freelance thesis and synopsis writer,India,,,USD 15/hr,N/A
Dr. Mark L.,"Experienced in data science, algorithm design, scientific programming, math modelling & optimisation, Math & STEM edu",Hong Kong,,,USD 50/hr,N/A
Dr. Obaid U.,Freelance Statistician and Expert Meta Analyst,Pakistan,,,USD 10/hr,N/A
Dr. Gunaraj D.,"Freelance molecular microbiologist, scientific writer with more 10+ years of experience",Nepal,,,USD 10/hr,N/A
Dr. Anjali D.,Freelance scientific writer and editor | expert in Protein science and Biophysics,India,,,USD 24/hr,N/A
Dr. Muhammad N.,"Versatile Scholar with Expertise in Islamic Studies, Economics and Law (LLB), Experienced University Teacher & Reviewer",Pakistan,,,USD 10/hr,N/A
Dr. Zahid P.,Principal Investigator in Neuroscience & Metabolism (Cambridge University),United Kingdom,,,USD 100/hr,N/A
Dr. Christopher Z.,Therapeutic and Diagnostic Consulting | Expert in cancer immunology,United States,,,USD 200/hr,N/A
Dr. Macarena G.,Neuroscientist | Freelance Neuroscience communicator | Professional Speaker | Data scientist and consultant,Denmark,,,USD 100/hr,N/A
Dr. Kaarunya S.,Encapsulation technologist with over 10 years experience in working with different active ingredients,India,,,USD 30/hr,N/A
Dr. Callum S.,Laser Physicist | Optical Engineer | Ph.D. Optoelectronics,Denmark,,,USD 30/hr,N/A
Dr. Bradley B.,Dr. B uses technology to help people know their value and impact on the planet,United States,,,USD 100/hr,N/A
Dr. Kenneth A.,PhD - Chemist | Freelance Researcher | Medicinal & Material Substances.,United States,,,USD 45/hr,N/A
Dr. Carlo C.,"Veterinarian and Fish Health specialist, researcher and former aquaculture farmer, passionate about cooperation",Italy,,,N/A,N/A
Dr. Apurva S.,Molecular Biologist with 7.5 years of experience,India,,,USD 18/hr,N/A
Dr. Chidozie U.,Medical Scientist with over 10 years of experience in science and medical research.,Nigeria,,,USD 30/hr,N/A
Dr. Dilip B.,Researcher and Medical writer with experience in Clinical Research and Knowledge of GCP,United States,,,USD 35/hr,N/A
Dr. Aleksey K.,Expert in Financial Econometrics (10+ years of research experience),United Kingdom,,,USD 300/hr,N/A
Dr. SARANYA S.,Environmental Electrochemist | Technology and Product development | 6+ years experience in scientific publishing,United States,,,USD 30/hr,N/A
Dr. Richa R.,Expert in nanomaterials synthesis and BioNanoElectronics,India,,,USD 50/hr,N/A
Dr. Nimra T.,"Freelance Computational & Medical Physicist | Certified Expert in Data Science, Python & Artificial Intelligence",Pakistan,,,USD 40/hr,N/A
Dr. Dallin T.,Medical writer with 8+ years of experience in clinical research,United States,,,USD 50/hr,N/A
Dr. Sumit M.,Researcher Engineer | Small-angle X-ray and Neutron Scattering | Soft Matter | Physical Chemistry | Physics,France,,,USD 50/hr,N/A
Dr. Audrey T.,Freelance Scientific Consultant for & Scientific Writer with 10+ years experience in Biotechnology,Canada,,,USD 50/hr,N/A
Dr. Jeanine D.,"Experimental research psychologist, expertise in AI, Education, Ethics, and Technology. Prior DOD research scientist",United States,,,USD 75/hr,N/A
Dr. Marko T.,Freelance Statistician and Data Scientists | Expert in R and Python,United Kingdom,,,N/A,N/A
Dr. Atiq B.,Founder I| Clinical Researcher |I Innovator |I Advisor |I Author |I Mentor |I Bio-designs |I AI/ML || Medical writer,United States,,,USD 30/hr,N/A
Dr. Ramzi H.,"Research Scientist and Machine Learning Engineer | Expert in Python, R, Matlab | 10+ years of experience",Canada,,,USD 100/hr,N/A
Dr. Snezana R.,Research and Development Scientist | Nanomaterials | Nanotechnology | Bioplasticss | CO2 capture,Spain,,,USD 150/hr,N/A
Dr. Ugochukwu O.,Academic / Researcher,Nigeria,,,USD 100/hr,N/A
Dr. Jose Luis V.,Medical Writer | Biostatistician & Data Analyst | Expert in R & SPSS | Evidence Reviewer,Argentina,,,USD 30/hr,N/A
Dr. Dr. Alfred M.,"Freelance editor, editing & proofreading thesis/articles for publication, Molecular Data Analysis, Lecturing/teaching",South Africa,,,USD 20/hr,N/A
Dr. Hitesh V.,"Peptide Expert, Therapeutics, R&D, Generic, NCE, Project Life Cycle, Project Management",India,,,USD 500/hr,N/A
Dr. Yohanes H.,Electrochemical system expert with 8 years of experience in flow batteries,Netherlands,,,USD 50/hr,N/A
Dr. Ivan Z.,"Pathologist & Neuroscientist | Expert in SPSS, Python, Image J, Moodle | Histology, Image analysis, Open-access data",Serbia,,,N/A,N/A
Dr. MUHAMMAD Z.,"Expert in formulation development Polymers, conducting polymers. PhD in Electronic Materials Engg-M.Sc in Polymer Engg.",Pakistan,,,USD 12/hr,N/A
Dr. Haseeb A.,"Material Researcher | XRD, SEM, FT-IR, EIS, Electrochemsitry Analyst | Scientific Writing | PhD Scholar | 5+ years Exp.",Pakistan,,,USD 30/hr,N/A
Dr. Nabin P.,"A highly skilled scientist with 10+ years experience in ophthalmology, optometry and vision science research",Ireland,,,USD 80/hr,N/A
Dr. Himanshu K.,STEM | Pharmacist | Scientific Reviewer | Author | Mentor,Singapore,,,USD 150/hr,N/A
Dr. Pavica S.,Data Analyst/expert in SPSS/scale development,United States,,,USD 35/hr,N/A
Dr. Daniela M.,"Freelance pharmacist, passionate about writing. Areas of specialization: chemoinformatics and molecular biology.",Brazil,,,USD 15/hr,N/A
Dr. Shruthi E.,"I am a researcher passionate about healthcare, Research coordinator, Education expert, Scientific writer - 15 years exp",India,,,USD 50/hr,N/A
Dr. Elsa S.,PhD in Stem Cell Biology | 8+ years of research experience | 3+ years of drug discovery experience in industry,Portugal,,,USD 60/hr,N/A
Dr. TESFAHEYWET Z.,"A senior and seasoned professor and researcher in the field of Veterinary Medicine, Haramaya University, Ethiopia.",Ethiopia,,,USD 20/hr,N/A
Dr. Debanjan K.,Fulbright Postdoctoral Fellow (Computer Science-Quantum Machine Learning),United States,,,USD 20/hr,N/A
Dr. Gleicy O.,"Doctor in Genetics and Plant breeding with ten years experience in biology area, biotechnology, scientific writing",Brazil,,,N/A,N/A
Dr. Caleigh F.,Science Writer | Content Strategist | Biotech and Pharmaceuticals,United States,,,USD 50/hr,N/A
Dr. Mithila U.,"Freelance ecologist, editor, writer and data analyst",Luxembourg,,,USD 10/hr,N/A
Dr. Sana R.,Freelance Academic Writer,Canada,,,USD 20/hr,N/A
Dr. Hamad G.,Thermal Energy & Mechanical Engineer | Expert in Waste/Biomass To Energy,Pakistan,,,USD 35/hr,N/A
Dr. Debanjana B.,Expert in Scientific Communication in Chemical Sciences and Medicinal Inorganic Chemistry,India,,,USD 60/hr,N/A
Dr. Rana A.,Medical Education/ Medical Communication/ Science Writing,Canada,,,USD 60/hr,N/A
Dr. Sourav P.,"Astronomy and Astrophysics faculty with PhD, educator, writer and scientific content creator",India,,,USD 20/hr,N/A
Dr. Amin A.,Researcher with 6+ years of experience | Expert in SPSS & AMOS,Norway,,,USD 50/hr,N/A
Dr. Mahdi M.,NIH T15 Biomedical Informatics and NIH T32 Aging Research Fellow at Stanford. Currently at Harvard.,United States,,,USD 250/hr,N/A
Dr. Nadeem A.,Cell and Molecular Biologist | MBA in Medical devices and Healthcare Management | Certified in Regulatory Affairs - GxP,Germany,,,USD 80/hr,N/A
Dr. Venkata K.,"Biomedical Scientist with a Ph.D. and has 18+ years experience in bench work, science, grant and publication writing,",United States,,,N/A,N/A
Dr. Steve S.,PhD Qualified Statistician with 20+ years of experience in Applied Statistics and Biostatistics | Expert in R & SAS,Australia,,,USD 150/hr,N/A
Dr. Pranami G.,"PhD scholar in Geobiology from CAS, Beijing and ANU, Canberra; expertise in metagenomics and environmental microbiology",Netherlands,,,USD 100/hr,N/A
Dr. Gagandeep S.,"Biotechnologist, Plant Breeder | Expert in molecular biology | Writing manuscripts, review articles, technical reports",India,,,USD 20/hr,N/A
Dr. Segun K.,"Research Literature and proposal writer expert with 10+ years of experience in IT, engineering, and healthcare research.",United States,,,USD 100/hr,N/A
Dr. Sanjaykumar P.,"Data Analysis, Statistical modelling, Time Series Analysis.",India,,,USD 40/hr,N/A
Dr. Mohammad I.,Basic Science and Medical Writer. 15+ Years experience in basic and clinical research.,India,,,USD 10/hr,N/A
Dr. Guillermo C.,Expert in Natural Hazards and Climate Change | Strong Background in Blockchain Technology | Lecturer,Chile,,,USD 100/hr,N/A
Dr. Godwin O.,"Image conversion specialist, editor, and a live chat operator",Nigeria,,,USD 35/hr,N/A
Dr. Sehar Afshan N.,Scientific professional with 25 + years experience of Research and Teaching Clinical Microbiology / Mycology,Pakistan,,,USD 25/hr,N/A
Dr. Ted F.,"Market reseach, consumer insights, and survey consultant with 30+ years of experience.",United States,,,USD 85/hr,N/A
Dr. Fabio G.,AI solutions for life science and manufacturing | analytics R&D for industry & academia,Netherlands,,,USD 110/hr,N/A
Dr. Alexis A.,Experienced experimentalist in optical quantum technologies,Greece,,,USD 200/hr,N/A
Dr. Karina P.,Medical writer with 10+ years of experience in clinical research,Brazil,,,USD 13/hr,N/A
Dr. Maxmilla J.,Medical / Academic writer,Kenya,,,USD 25/hr,N/A
Dr. Akash P.,"Mechanical Engineering PhD, PMP, Pumps product development and project management, Research and development (R&D), Skill",India,,,USD 10/hr,N/A
Dr. Andriy K.,"Primary areas of research include Solvation, Thermodynamics, Molecular modeling, Computational chemistry.",Canada,,,USD 80/hr,N/A
Dr. George J.,"Post-doctoral researcher specialising in molecular cloning, plant biotechnology, and fluorescence microscopy.",United Kingdom,,,USD 50/hr,N/A
Dr. Siddhartha M.,"Experienced biostatistician and epidemiologist, skilled in analyzing environmental health data and expert in R",India,,,USD 200/hr,N/A
Dr. Abiodun O.,Experienced data scientist & Analyst | Machine learning expert,United States,,,USD 60/hr,N/A
Dr. Ljubivoje R.,Writer & Data Analyst | Econometric Analyses | Economic Researcher with 5+ years of experience,Serbia,,,USD 30/hr,N/A
Dr. Shivan B.,"Neurobiologist & Pop musician | Expert in molecular biology, R, music production (15+ years experience)",United States,,,USD 150/hr,N/A
Dr. Sumana G.,15+ years experience in medicinal chemistry. Involved in AI-based new drug design to lead optimisation till IND stage.,India,,,USD 50/hr,N/A
Dr. Prasenjit D.,"Expertise in projects based on Weka , Python, Matlab and R. Freelancing Research consultant",India,,,USD 60/hr,N/A
Dr. André C.,"French-english bilingual, easygoing, quality driven scientist wanting to improve the world with my scientific knowledge.",Sweden,,,USD 50/hr,N/A
Dr. Granit R.,Medical Doctor | Freelance medical writing & research,Kosovo,,,USD 25/hr,N/A
Dr. Erik F.,Always looking for something new,United States,,,USD 75/hr,N/A
Dr. K K M.,Forestry and Bio-diversity Expert with Writing skill of Project Reports,India,,,USD 50/hr,N/A
Dr. Saurabh D.,"A goal-oriented professional, with over 13 years of rich experience in thin film deposition and characterization",India,,,USD 25/hr,N/A
Dr. Alina B.,Research Scientist in Chemical & Biomedical Engineering | Proficient in data analysis and scientific writing,Australia,,,USD 30/hr,N/A
Dr. Beverley P.,Epidemiology Technical Advisor | Pandemic specialist | Global health security | Surveillance | System evaluations,Australia,,,USD 110/hr,N/A
Dr. Giri Nandagopal M.,Freelance Writer | Product Development,United Arab Emirates,,,USD 65/hr,N/A
Dr. Dr. Faisal S.,Poultry Farming Consultant,Saudi Arabia,,,USD 50/hr,N/A
Dr. Daniel P.,"Freelance Market Access Consultant for Pharmaceutical products (CH, A)",Croatia,,,USD 150/hr,N/A
Dr. Lorena D.,Computational Biologist and Genomic Data Analyst • Bioinformatic pipeline development,Germany,,,USD 60/hr,N/A
Dr. Manindra S.,Your resource for a collaborative science > Expertise in Life Sciences!,United States,,,USD 250/hr,N/A
Dr. Aswani S.,PhD in Molecular Biology and Structural biochemistry,Ireland,,,USD 20/hr,N/A
Dr. Suresh K.,Freelance | DFT | Computational Chemist | Molecular Docking | QSAR | MD Simulations | QM/MM | Molecular Modeling,India,,,USD 40/hr,N/A
Dr. Roberto M.,Oceanography & Meteorology & Remote Sensing | Expert in MetOcean analysis with Python and Matlab | Scientific writer,Austria,,,USD 8/hr,N/A
Dr. Pablo T.,Design & Techonolgy and Social Innovation,Brazil,,,USD 50/hr,N/A
Dr. Paula P.,Medical Writer with 15+ years of experience in scientific writing,Portugal,,,USD 75/hr,N/A
Dr. Oscar Daniel R.,"Researcher in nutritional metabolomics both in wet and dry lab, 7+ years experience in the field",Norway,,,USD 120/hr,N/A
Dr. Luca S.,Freelance Computational Drug Discovery Scientist (small molecules/biologics) | Intelligence scouting on AI applications,Canada,,,N/A,N/A
Dr. Karl F.,"Medical doctor MD, PhD with expertise in clinical trials and human genetics",Israel,,,USD 150/hr,N/A
Dr. Canute W.,"Organizational Behaviorist, Psychological Consultant, and Business Consultant /Expert in Qualitative Research",United States,,,USD 50/hr,N/A
Dr. Anayanci M.,Nutritionist | Physiologists | Neuroscientist | Chronobiologist,Netherlands,,,USD 120/hr,N/A
Dr. Fernanda S.,Chemical Engineer | Project Management | Research and Development | Innovation and Technology,Brazil,,,USD 50/hr,N/A
Dr. Aleksandar D.,Freelance Statistician & Data Analyst | Expert in R & SPSS,Bonaire,,,USD 20/hr,N/A
Dr. Greici F.,Medical and Science Writer with 11+ years of experience in writing scientific articles in the health field.,Brazil,,,USD 100/hr,N/A
Dr. Nabodita K.,"Scientist/Human Geneticist with 10+ years of experience in molecular clinical diagnostics, research & precision medicine",Canada,,,USD 50/hr,N/A
Dr. Rajour Tanyi A.,"Material scientist, solar energy & EM wave manipulation. Expert in advanced semiconductor Nano/Micro fabrication.",Australia,,,USD 100/hr,N/A
Dr. KWANGCHUL K.,Plant/algal biotechnologist producing biopharmaceuticals including vaccines and enzymes for clinical or industrial uses,United States,,,USD 50/hr,N/A
Dr. Emilie L.,Pharmacist - PhD candidate in epidemiology - R expert,United Kingdom,,,USD 30/hr,N/A
Dr. Goncalo B.,Science animator and illustrator,United States,,,USD 50/hr,N/A
Dr. Jemila K.,"Scientist, educator, and project manager with 15+years of experience",New Zealand,,,USD 50/hr,N/A
Dr. Narasaraju T.,Infectious diseases scientist with more than 20 years of experience working on respiratory and infectious diseases,United States,,,USD 30/hr,N/A
Dr. Nikhil B.,Expert in x-ray crystallography and cryo-EM | 10+ years of experience in structural biology,Singapore,,,USD 30/hr,N/A
Dr. Nicolas N.,Neuroscientist | 10 years postdoc | Blog writer,United Kingdom,,,USD 50/hr,N/A
Dr. Marina C.,Scientific Writer and Editor with 15+ years of experience in Plant Sciences,Brazil,,,USD 75/hr,N/A
Dr. Seyedeh Mehrnaz A.,Freelance medical writer and statistician,United States,,,USD 40/hr,N/A
Dr. Dr. James Ottavio C.,My One-Stop HR Shop brings my half-century of experience to freelance projects covering all aspects of Human Resources.,United States,,,USD 250/hr,N/A
Dr. Rayna G.,Veterinarian | Expertise in foreign animal disease | 10+ years experience in emergency management and regulatory med,Canada,,,USD 70/hr,N/A
Dr. Fernando S.,Research and Development Specialist | Science Communicator,Brazil,,,USD 35/hr,N/A
Dr. MOUHAMAD A.,Assistant Professor-Researcher in Power electronics -High Frequency Electronics,France,,,USD 50/hr,N/A
Dr. Nitesh D.,"An experienced Biopharma professional in business of Biopharmaceutical product Development in US, EU and Emerging mkt",India,,,USD 200/hr,N/A
Dr. Tiffany Y.,PhD medical writer with a strong statistics background who specializes in grant writing,United States,,,USD 60/hr,N/A
Dr. ADIB O.,Data Scientist and Statistician with PhD in Ecology and Environment,France,,,USD 15/hr,N/A
Dr. Jennifer C.,"Freelance Writer, Editor and Researcher | 20 years' experience in genetic research",United Kingdom,,,USD 45/hr,N/A
Dr. Pavan Kumar M.,"Veterinary pathologist, Poultry veterinarian.",India,,,USD 50/hr,N/A
Dr. Zia-ud D.,Research article writing and data analysis with more than 8 years of research and teaching experience,Pakistan,,,USD 100/hr,N/A
Dr. Mohamed M.,Pharma & biotech C-level executive passionate about innovation and helping startup ventures maximise their value,France,,,USD 200/hr,N/A
Dr. Sarah N.,"Medical writer trained in Genetics, Oncology, and Immunology",United States,,,USD 100/hr,N/A
Dr. Ali G.,N/A,Iran,,,N/A,N/A
Dr. Ariana C.,Medical Doctor. Master's degree in psychoanalysis. Spanish as firts languaje.,Mexico,,,N/A,N/A
Dr. ODM C.,Freelance Article Typer,Sri Lanka,,,USD 10/hr,N/A
Dr. Marissa S.,"Researcher, writer, editor with a PhD in Neuroscience with clinical and bench science experience",United States,,,USD 50/hr,N/A
Dr. Ghizlane B.,Ph.D Immunology and Molecular Biology | Research Assistant | Biostatistics: R | scientific writer,Morocco,,,USD 25/hr,N/A
Dr. Michael P.,"Freelance Statistician, Data Analyst, and Researcher | Advanced expertise in Structural Equation Modelling",South Africa,,,USD 70/hr,N/A
Dr. Swapnil T.,Doctor and Assistant Professor,France,,,USD 10/hr,N/A
